time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
26.19852,0.127106,-2.550471,-9,0,0,0
26.20945,0.127106,-2.550471,-9,0,0,0
26.22029,0.127106,-2.550471,-9,0,0,0
26.23115,0.127106,-2.550471,-9,0,0,0
26.24236,0.127106,-2.550471,-9,0,0,0
26.25339,0.127106,-2.550471,-9,0,0,0
26.26424,0.127106,-2.550471,-9,0,0,0
26.27528,0.127106,-2.550471,-9,0,0,0
26.28615,0.127106,-2.550471,-9,0,0,0
26.29692,0.127106,-2.550471,-9,0,0,0
26.30796,0.127106,-2.550471,-9,0,0,0
26.31999,0.127106,-2.550471,-9,0,0,0
26.33093,0.127106,-2.550471,-9,0,0,0
26.34156,0.127106,-2.550471,-9,0,0,0
26.3521,0.127106,-2.550471,-9,0,0,0
26.36413,0.127106,-2.550471,-9,0,0,0
26.37562,0.127106,-2.550471,-9,0,0,0
26.38623,0.127106,-2.550471,-9,0,0,0
26.39698,0.127106,-2.550471,-9,0,0,0
26.40796,0.127106,-2.550471,-9,0,0,0
26.41847,0.127106,-2.550471,-9,0,0,0
26.42952,0.127106,-2.550471,-9,0,0,0
26.4405,0.127106,-2.550471,-9,0,0,0
26.45273,0.127106,-2.550471,-9,0,0,0
26.46277,0.127106,-2.550471,-9,0,0,0
26.47412,0.127106,-2.533524,-9,0,0,0
26.48644,0.059316,-2.397945,-9,0,0,0
26.49763,-0.059315,-2.10984,-9,0,0,0
26.50892,-0.245736,-1.720051,-9,0,0,0
26.51628,-0.398263,-1.414999,-9,0,0,0
26.52812,-0.686367,-0.906578,-9,0,0,0
26.53997,-1.042262,-0.330368,-9,0,0,0
26.55083,-1.415104,0.178053,-9,0,0,0
26.56134,-1.737104,0.58479,-9,0,0,0
26.57211,-2.008262,0.957632,-9,0,0,0
26.58368,-2.262472,1.347421,-9,0,0,0
26.59447,-2.46584,1.720263,-9,0,0,0
26.6058,-2.669209,2.110052,-9,0,0,0
26.61706,-2.872577,2.499841,-9,0,0,0
26.62927,-3.10984,2.855736,-9,0,0,0
26.63954,-3.279314,3.076051,-9,0,0,0
26.65032,-3.397945,3.228578,-9,0,0,0
26.66142,-3.516577,3.330262,-9,0,0,0
26.67279,-3.601313,3.414999,-9,0,0,0
26.68315,-3.652156,3.465841,-9,0,0,0
26.69404,-3.68605,3.53363,-9,0,0,0
26.7054,-3.719945,3.584472,-9,0,0,0
26.71681,-3.719945,3.652262,-9,0,0,0
26.72721,-3.719945,3.703104,-9,0,0,0
26.73915,-3.702997,3.736998,-9,0,0,0
26.75073,-3.702997,3.804788,-9,0,0,0
26.76127,-3.702997,3.872577,-9,0,0,0
26.77255,-3.736892,3.940367,-9,0,0,0
26.78339,-3.787735,4.008156,-9,0,0,0
26.79413,-3.804682,4.075946,-9,0,0,0
26.80554,-3.821629,4.10984,-9,0,0,0
26.81684,-3.838576,4.211524,-9,0,0,0
26.82836,-3.889418,4.296261,-9,0,0,0
26.83916,-3.974155,4.414893,-9,0,0,0
26.85022,-4.058892,4.533525,-9,0,0,0
26.85973,-4.109734,4.618261,-9,0,0,0
26.86941,-4.143629,4.669103,-9,0,0,0
26.881,-4.143629,4.68605,-9,0,0,0
26.89224,-4.143629,4.736893,-9,0,0,0
26.9036,-4.092787,4.75384,-9,0,0,0
