time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
42.39169,-0.059315,-2.516577,-9,0,0,0
42.40267,-0.059315,-2.516577,-9,0,0,0
42.41473,-0.059315,-2.516577,-9,0,0,0
42.42596,-0.059315,-2.516577,-9,0,0,0
42.43581,-0.059315,-2.516577,-9,0,0,0
42.44703,-0.059315,-2.516577,-9,0,0,0
42.45906,-0.059315,-2.516577,-9,0,0,0
42.46933,-0.059315,-2.516577,-9,0,0,0
42.48023,-0.059315,-2.516577,-9,0,0,0
42.49141,-0.059315,-2.516577,-9,0,0,0
42.50235,-0.059315,-2.516577,-9,0,0,0
42.51338,-0.059315,-2.516577,-9,0,0,0
42.52445,-0.059315,-2.516577,-9,0,0,0
42.53603,-0.059315,-2.516577,-9,0,0,0
42.54796,-0.059315,-2.516577,-9,0,0,0
42.55785,-0.059315,-2.516577,-9,0,0,0
42.56881,-0.059315,-2.516577,-9,0,0,0
42.58012,-0.059315,-2.516577,-9,0,0,0
42.59163,-0.059315,-2.516577,-9,0,0,0
42.60263,-0.059315,-2.516577,-9,0,0,0
42.61453,-0.059315,-2.516577,-9,0,0,0
42.62487,-0.059315,-2.516577,-9,0,0,0
42.63581,-0.059315,-2.516577,-9,0,0,0
42.6474,-0.025421,-2.482682,-9,0,0,0
42.65892,0.008474,-2.414893,-9,0,0,0
42.67013,0.093211,-2.228472,-9,0,0,0
42.68148,0.211842,-1.889524,-9,0,0,0
42.69318,0.347421,-1.46584,-9,0,0,0
42.7041,0.499948,-0.991314,-9,0,0,0
42.71499,0.720264,-0.465946,-9,0,0,0
42.72707,1.05921,0.144159,-9,0,0,0
42.7361,1.31342,0.58479,-9,0,0,0
42.74831,1.720157,1.144053,-9,0,0,0
42.75933,2.076053,1.618579,-9,0,0,0
42.77107,2.381104,2.110052,-9,0,0,0
42.78105,2.60142,2.482894,-9,0,0,0
42.79325,2.821736,2.855736,-9,0,0,0
42.80441,2.974261,3.143841,-9,0,0,0
42.81558,3.109841,3.313314,-9,0,0,0
42.8257,3.194577,3.414999,-9,0,0,0
42.83722,3.262366,3.482788,-9,0,0,0
42.84755,3.313209,3.53363,-9,0,0,0
42.85848,3.330157,3.584472,-9,0,0,0
42.86987,3.364051,3.686156,-9,0,0,0
42.882,3.380998,3.838683,-9,0,0,0
42.89277,3.414894,3.991209,-9,0,0,0
42.90316,3.431841,4.126788,-9,0,0,0
42.91594,3.49963,4.279314,-9,0,0,0
42.92617,3.516577,4.347104,-9,0,0,0
42.93649,3.533525,4.397945,-9,0,0,0
42.94758,3.533525,4.414893,-9,0,0,0
42.95943,3.533525,4.448787,-9,0,0,0
42.9694,3.550471,4.482682,-9,0,0,0
42.98037,3.584367,4.516577,-9,0,0,0
42.99202,3.652156,4.550472,-9,0,0,0
43.00459,3.736892,4.635208,-9,0,0,0
43.01544,3.787735,4.68605,-9,0,0,0
43.02495,3.804682,4.736893,-9,0,0,0
43.03689,3.82163,4.804682,-9,0,0,0
