time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
36.85756,0.093211,-2.43184,-9,0,0,0
36.86856,0.093211,-2.43184,-9,0,0,0
36.87998,0.093211,-2.43184,-9,0,0,0
36.89164,0.093211,-2.43184,-9,0,0,0
36.90212,0.093211,-2.43184,-9,0,0,0
36.91332,0.093211,-2.43184,-9,0,0,0
36.92412,0.093211,-2.43184,-9,0,0,0
36.93604,0.093211,-2.43184,-9,0,0,0
36.94705,0.093211,-2.43184,-9,0,0,0
36.95795,0.093211,-2.43184,-9,0,0,0
36.96902,0.093211,-2.43184,-9,0,0,0
36.97981,0.093211,-2.43184,-9,0,0,0
36.99128,0.093211,-2.43184,-9,0,0,0
37.00217,0.093211,-2.43184,-9,0,0,0
37.01334,0.093211,-2.43184,-9,0,0,0
37.02433,0.093211,-2.43184,-9,0,0,0
37.03557,0.093211,-2.43184,-9,0,0,0
37.04732,0.093211,-2.43184,-9,0,0,0
37.05811,0.093211,-2.43184,-9,0,0,0
37.06944,0.093211,-2.43184,-9,0,0,0
37.07993,0.093211,-2.43184,-9,0,0,0
37.09096,0.093211,-2.43184,-9,0,0,0
37.10303,0.093211,-2.36405,-9,0,0,0
37.11464,0.093211,-2.194577,-9,0,0,0
37.12529,0.110158,-2.008156,-9,0,0,0
37.13689,0.22879,-1.720051,-9,0,0,0
37.14751,0.398264,-1.414999,-9,0,0,0
37.15947,0.618579,-1.092999,-9,0,0,0
37.17036,0.889737,-0.754051,-9,0,0,0
37.18107,1.093105,-0.465946,-9,0,0,0
37.19338,1.347315,-0.042262,-9,0,0,0
37.20422,1.550684,0.449211,-9,0,0,0
37.21508,1.720157,0.923737,-9,0,0,0
37.226,1.872683,1.41521,-9,0,0,0
37.23694,2.02521,1.872789,-9,0,0,0
37.2479,2.194683,2.245631,-9,0,0,0
37.25834,2.330262,2.499841,-9,0,0,0
37.27011,2.499735,2.754051,-9,0,0,0
37.28046,2.686156,2.940473,-9,0,0,0
37.2928,2.872578,3.059104,-9,0,0,0
37.30351,3.025104,3.160788,-9,0,0,0
37.31405,3.126788,3.194683,-9,0,0,0
37.32494,3.24542,3.262473,-9,0,0,0
37.33611,3.330157,3.347209,-9,0,0,0
37.34825,3.414894,3.414999,-9,0,0,0
37.35886,3.482682,3.516683,-9,0,0,0
37.37,3.618262,3.686156,-9,0,0,0
37.38222,3.753839,3.85563,-9,0,0,0
37.39228,3.872472,4.008156,-9,0,0,0
37.40428,4.008049,4.160682,-9,0,0,0
37.41427,4.109735,4.279314,-9,0,0,0
37.42637,4.177524,4.36405,-9,0,0,0
37.43626,4.194472,4.397945,-9,0,0,0
37.44729,4.21142,4.414893,-9,0,0,0
37.45867,4.21142,4.465734,-9,0,0,0
37.47063,4.21142,4.533525,-9,0,0,0
37.48109,4.228366,4.618261,-9,0,0,0
37.49247,4.228366,4.719945,-9,0,0,0
37.50423,4.245314,4.82163,-9,0,0,0
37.51426,4.245314,4.889419,-9,0,0,0
37.52495,4.245314,4.940261,-9,0,0,0
