time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
64.96015,0.042369,-2.601313,-9,0,0,0
64.97137,0.042369,-2.601313,-9,0,0,0
64.98303,0.025421,-2.601313,-9,0,0,0
64.99351,0.025421,-2.601313,-9,0,0,0
65.00475,0.025421,-2.601313,-9,0,0,0
65.01585,0.025421,-2.601313,-9,0,0,0
65.02687,0.025421,-2.601313,-9,0,0,0
65.03797,0.025421,-2.601313,-9,0,0,0
65.04911,0.025421,-2.601313,-9,0,0,0
65.06023,0.025421,-2.601313,-9,0,0,0
65.07137,0.025421,-2.601313,-9,0,0,0
65.08248,0.025421,-2.601313,-9,0,0,0
65.09354,0.025421,-2.601313,-9,0,0,0
65.10473,0.025421,-2.601313,-9,0,0,0
65.11669,0.025421,-2.601313,-9,0,0,0
65.12682,0.025421,-2.601313,-9,0,0,0
65.13799,0.025421,-2.601313,-9,0,0,0
65.14911,0.025421,-2.601313,-9,0,0,0
65.16017,0.025421,-2.601313,-9,0,0,0
65.17125,0.025421,-2.601313,-9,0,0,0
65.18235,0.025421,-2.601313,-9,0,0,0
65.19348,0.025421,-2.601313,-9,0,0,0
65.2047,0.025421,-2.601313,-9,0,0,0
65.21588,0.025421,-2.584366,-9,0,0,0
65.22739,-0.025421,-2.499629,-9,0,0,0
65.23877,-0.093211,-2.380998,-9,0,0,0
65.25008,-0.177947,-2.194577,-9,0,0,0
65.2618,-0.330473,-1.85563,-9,0,0,0
65.27208,-0.516894,-1.482788,-9,0,0,0
65.28302,-0.771105,-1.025209,-9,0,0,0
65.29415,-1.143946,-0.465946,-9,0,0,0
65.30512,-1.56763,0.195001,-9,0,0,0
65.31714,-2.008262,0.822053,-9,0,0,0
65.32729,-2.296367,1.279632,-9,0,0,0
65.33894,-2.482788,1.737211,-9,0,0,0
65.34995,-2.618366,2.160894,-9,0,0,0
65.36108,-2.720051,2.584578,-9,0,0,0
65.37228,-2.804788,2.974368,-9,0,0,0
65.38319,-2.889524,3.330262,-9,0,0,0
65.39459,-3.008155,3.686156,-9,0,0,0
65.4054,-3.126787,3.923419,-9,0,0,0
65.41707,-3.245419,4.075946,-9,0,0,0
65.42784,-3.347103,4.194577,-9,0,0,0
65.4386,-3.347103,4.228471,-9,0,0,0
65.44927,-3.347103,4.24542,-9,0,0,0
65.46013,-3.347103,4.24542,-9,0,0,0
65.47131,-3.347103,4.24542,-9,0,0,0
65.48237,-3.347103,4.24542,-9,0,0,0
65.49355,-3.347103,4.24542,-9,0,0,0
65.50505,-3.380998,4.296261,-9,0,0,0
65.51641,-3.397945,4.330156,-9,0,0,0
65.52723,-3.431839,4.36405,-9,0,0,0
65.5384,-3.448787,4.397945,-9,0,0,0
65.54988,-3.482682,4.43184,-9,0,0,0
65.56065,-3.533524,4.448787,-9,0,0,0
65.57209,-3.601313,4.482682,-9,0,0,0
65.5833,-3.669103,4.499629,-9,0,0,0
65.59412,-3.736892,4.550472,-9,0,0,0
65.60504,-3.821629,4.601314,-9,0,0,0
65.61651,-3.889418,4.669103,-9,0,0,0
65.62803,-3.957208,4.719945,-9,0,0,0
