time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
63.27143,0.076263,-2.601313,-9,0,0,0
63.28239,0.076263,-2.601313,-9,0,0,0
63.29367,0.076263,-2.601313,-9,0,0,0
63.30493,0.076263,-2.601313,-9,0,0,0
63.31592,0.076263,-2.601313,-9,0,0,0
63.32695,0.076263,-2.601313,-9,0,0,0
63.33809,0.076263,-2.601313,-9,0,0,0
63.34912,0.076263,-2.601313,-9,0,0,0
63.36024,0.076263,-2.601313,-9,0,0,0
63.37146,0.076263,-2.601313,-9,0,0,0
63.38256,0.076263,-2.601313,-9,0,0,0
63.39348,0.076263,-2.601313,-9,0,0,0
63.40474,0.076263,-2.601313,-9,0,0,0
63.41631,0.076263,-2.601313,-9,0,0,0
63.42682,0.076263,-2.601313,-9,0,0,0
63.43795,0.076263,-2.601313,-9,0,0,0
63.44915,0.076263,-2.601313,-9,0,0,0
63.46047,0.076263,-2.601313,-9,0,0,0
63.47128,0.076263,-2.601313,-9,0,0,0
63.48248,0.076263,-2.601313,-9,0,0,0
63.49436,0.076263,-2.601313,-9,0,0,0
63.50463,0.076263,-2.601313,-9,0,0,0
63.51579,0.076263,-2.601313,-9,0,0,0
63.52683,0.076263,-2.601313,-9,0,0,0
63.5381,0.076263,-2.601313,-9,0,0,0
63.54935,0.076263,-2.601313,-9,0,0,0
63.56023,0.076263,-2.601313,-9,0,0,0
63.57212,0.194895,-2.43184,-9,0,0,0
63.58409,0.432158,-2.058998,-9,0,0,0
63.59523,0.771105,-1.550577,-9,0,0,0
63.60605,1.160894,-0.855736,-9,0,0,0
63.6163,1.533736,-0.177841,-9,0,0,0
63.62833,1.95742,0.601737,-9,0,0,0
63.63914,2.228578,1.127105,-9,0,0,0
63.65004,2.431946,1.720263,-9,0,0,0
63.66136,2.60142,2.313421,-9,0,0,0
63.67226,2.753946,2.872683,-9,0,0,0
63.68339,2.940367,3.364157,-9,0,0,0
63.69491,3.160683,3.804788,-9,0,0,0
63.70551,3.347104,4.10984,-9,0,0,0
63.71668,3.482682,4.296261,-9,0,0,0
63.72847,3.567419,4.43184,-9,0,0,0
63.73856,3.601314,4.516577,-9,0,0,0
63.74998,3.652156,4.584366,-9,0,0,0
63.7605,3.702999,4.618261,-9,0,0,0
63.7718,3.736892,4.669103,-9,0,0,0
63.78304,3.787735,4.719945,-9,0,0,0
63.79433,3.787735,4.75384,-9,0,0,0
63.80559,3.804682,4.804682,-9,0,0,0
