time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
52.46034,0.127106,-2.533524,-9,0,0,0
52.47148,0.127106,-2.533524,-9,0,0,0
52.48268,0.127106,-2.533524,-9,0,0,0
52.49354,0.127106,-2.533524,-9,0,0,0
52.50466,0.127106,-2.533524,-9,0,0,0
52.51614,0.127106,-2.533524,-9,0,0,0
52.52685,0.127106,-2.533524,-9,0,0,0
52.53804,0.127106,-2.533524,-9,0,0,0
52.5493,0.127106,-2.533524,-9,0,0,0
52.56017,0.127106,-2.533524,-9,0,0,0
52.57127,0.127106,-2.533524,-9,0,0,0
52.58244,0.127106,-2.533524,-9,0,0,0
52.5935,0.127106,-2.533524,-9,0,0,0
52.60477,0.127106,-2.533524,-9,0,0,0
52.61588,0.127106,-2.533524,-9,0,0,0
52.62684,0.127106,-2.533524,-9,0,0,0
52.63799,0.127106,-2.533524,-9,0,0,0
52.64931,0.127106,-2.533524,-9,0,0,0
52.66021,0.127106,-2.533524,-9,0,0,0
52.67137,0.127106,-2.533524,-9,0,0,0
52.68266,0.127106,-2.533524,-9,0,0,0
52.69361,0.127106,-2.533524,-9,0,0,0
52.70469,0.127106,-2.533524,-9,0,0,0
52.71627,0.093211,-2.499629,-9,0,0,0
52.72798,0.008474,-2.296261,-9,0,0,0
52.73989,-0.211842,-1.889524,-9,0,0,0
52.75012,-0.449105,-1.431946,-9,0,0,0
52.76109,-0.788052,-0.821841,-9,0,0,0
52.7722,-1.143946,-0.177841,-9,0,0,0
52.78333,-1.364262,0.449211,-9,0,0,0
52.79413,-1.550683,1.076264,-9,0,0,0
52.80523,-1.686262,1.652473,-9,0,0,0
52.8169,-1.855735,2.245631,-9,0,0,0
52.82749,-2.025209,2.754051,-9,0,0,0
52.83904,-2.228578,3.177736,-9,0,0,0
52.85086,-2.414999,3.550578,-9,0,0,0
52.86092,-2.53363,3.787841,-9,0,0,0
52.87213,-2.601419,3.923419,-9,0,0,0
52.88334,-2.669209,4.042051,-9,0,0,0
52.89488,-2.720051,4.10984,-9,0,0,0
52.90632,-2.78784,4.194577,-9,0,0,0
52.9166,-2.855629,4.24542,-9,0,0,0
52.92823,-2.906471,4.313209,-9,0,0,0
52.93837,-2.974261,4.380998,-9,0,0,0
52.95092,-3.092893,4.516577,-9,0,0,0
52.96125,-3.177629,4.618261,-9,0,0,0
52.97229,-3.296261,4.702998,-9,0,0,0
52.98317,-3.347103,4.736893,-9,0,0,0
52.99356,-3.347103,4.736893,-9,0,0,0
53.00482,-3.364051,4.736893,-9,0,0,0
53.01669,-3.397945,4.736893,-9,0,0,0
53.02879,-3.482682,4.68605,-9,0,0,0
53.03907,-3.533524,4.635208,-9,0,0,0
53.05122,-3.618261,4.601314,-9,0,0,0
53.06083,-3.652156,4.601314,-9,0,0,0
53.07199,-3.68605,4.584366,-9,0,0,0
53.08326,-3.702997,4.584366,-9,0,0,0
53.09434,-3.75384,4.618261,-9,0,0,0
53.10526,-3.804682,4.68605,-9,0,0,0
53.11775,-3.889418,4.770787,-9,0,0,0
