time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
56.82703,0.008474,-2.36405,-9,0,0,0
56.83828,0.008474,-2.36405,-9,0,0,0
56.84933,0.008474,-2.36405,-9,0,0,0
56.8604,0.008474,-2.36405,-9,0,0,0
56.87159,0.008474,-2.36405,-9,0,0,0
56.88271,0.008474,-2.36405,-9,0,0,0
56.89363,0.008474,-2.36405,-9,0,0,0
56.90466,0.008474,-2.36405,-9,0,0,0
56.91591,0.008474,-2.36405,-9,0,0,0
56.92695,0.008474,-2.36405,-9,0,0,0
56.93795,0.008474,-2.36405,-9,0,0,0
56.94913,0.008474,-2.36405,-9,0,0,0
56.9603,0.008474,-2.36405,-9,0,0,0
56.97136,0.008474,-2.36405,-9,0,0,0
56.98253,0.008474,-2.36405,-9,0,0,0
56.99356,0.008474,-2.36405,-9,0,0,0
57.00462,0.008474,-2.36405,-9,0,0,0
57.01576,0.008474,-2.36405,-9,0,0,0
57.02679,0.008474,-2.36405,-9,0,0,0
57.03798,0.008474,-2.36405,-9,0,0,0
57.04943,0.008474,-2.36405,-9,0,0,0
57.06025,0.008474,-2.36405,-9,0,0,0
57.07132,0.008474,-2.36405,-9,0,0,0
57.08252,0.008474,-2.36405,-9,0,0,0
57.09349,0.008474,-2.36405,-9,0,0,0
57.10459,0.008474,-2.36405,-9,0,0,0
57.11626,0.008474,-2.313208,-9,0,0,0
57.12795,-0.076263,-2.126788,-9,0,0,0
57.1391,-0.228789,-1.804787,-9,0,0,0
57.15052,-0.449105,-1.296367,-9,0,0,0
57.16295,-0.73721,-0.787946,-9,0,0,0
57.17308,-0.99142,-0.279526,-9,0,0,0
57.183,-1.296473,0.195001,-9,0,0,0
57.19444,-1.686262,0.822053,-9,0,0,0
57.20611,-2.076051,1.381315,-9,0,0,0
57.21659,-2.414999,1.889736,-9,0,0,0
57.22745,-2.703104,2.364262,-9,0,0,0
57.2392,-2.923419,2.787946,-9,0,0,0
57.25007,-3.075945,3.160788,-9,0,0,0
57.26102,-3.177629,3.431946,-9,0,0,0
57.27234,-3.245419,3.686156,-9,0,0,0
57.28384,-3.296261,3.872577,-9,0,0,0
57.29432,-3.364051,4.008156,-9,0,0,0
57.30511,-3.448787,4.10984,-9,0,0,0
57.3172,-3.584366,4.24542,-9,0,0,0
57.32794,-3.702997,4.330156,-9,0,0,0
57.33889,-3.804682,4.414893,-9,0,0,0
57.34953,-3.821629,4.448787,-9,0,0,0
57.36064,-3.838576,4.516577,-9,0,0,0
57.37213,-3.838576,4.584366,-9,0,0,0
57.38323,-3.821629,4.669103,-9,0,0,0
57.39439,-3.804682,4.75384,-9,0,0,0
57.40501,-3.804682,4.82163,-9,0,0,0
