time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
46.87997,-0.076263,-2.448787,-9,0,0,0
46.89195,-0.076263,-2.448787,-9,0,0,0
46.90287,-0.076263,-2.448787,-9,0,0,0
46.91438,-0.076263,-2.448787,-9,0,0,0
46.92477,-0.076263,-2.448787,-9,0,0,0
46.93561,-0.076263,-2.448787,-9,0,0,0
46.94804,-0.059315,-2.448787,-9,0,0,0
46.95965,0.008474,-2.448787,-9,0,0,0
46.9702,0.059316,-2.448787,-9,0,0,0
46.98087,0.093211,-2.448787,-9,0,0,0
46.99179,0.127106,-2.448787,-9,0,0,0
47.00411,0.161,-2.448787,-9,0,0,0
47.0139,0.161,-2.448787,-9,0,0,0
47.02477,0.161,-2.448787,-9,0,0,0
47.03656,0.059316,-2.550471,-9,0,0,0
47.04713,0.008474,-2.584366,-9,0,0,0
47.05812,0.008474,-2.584366,-9,0,0,0
47.06909,0.008474,-2.584366,-9,0,0,0
47.08046,0.008474,-2.584366,-9,0,0,0
47.09127,0.008474,-2.584366,-9,0,0,0
47.10356,0.008474,-2.584366,-9,0,0,0
47.1132,0.008474,-2.584366,-9,0,0,0
47.12453,0.008474,-2.584366,-9,0,0,0
47.13544,0.008474,-2.584366,-9,0,0,0
47.14718,0.008474,-2.584366,-9,0,0,0
47.15918,0.008474,-2.584366,-9,0,0,0
47.17006,0.008474,-2.584366,-9,0,0,0
47.18023,0.008474,-2.584366,-9,0,0,0
47.19143,0.008474,-2.584366,-9,0,0,0
47.2024,0.008474,-2.584366,-9,0,0,0
47.2137,0.008474,-2.584366,-9,0,0,0
47.22465,0.008474,-2.584366,-9,0,0,0
47.23569,0.008474,-2.584366,-9,0,0,0
47.24668,0.008474,-2.584366,-9,0,0,0
47.25832,0.008474,-2.584366,-9,0,0,0
47.26941,0.008474,-2.584366,-9,0,0,0
47.28118,0.008474,-2.465735,-9,0,0,0
47.29289,0.127106,-2.177629,-9,0,0,0
47.30424,0.347421,-1.923419,-9,0,0,0
47.31457,0.652473,-1.635314,-9,0,0,0
47.32689,0.974474,-1.296367,-9,0,0,0
47.33752,1.228684,-0.974367,-9,0,0,0
47.34861,1.432052,-0.533736,-9,0,0,0
47.36039,1.567631,-0.093104,-9,0,0,0
47.37014,1.652368,0.178053,-9,0,0,0
47.38204,1.787947,0.500053,-9,0,0,0
47.39238,1.906578,0.771211,-9,0,0,0
47.40435,2.059105,0.991526,-9,0,0,0
47.41611,2.21163,1.228789,-9,0,0,0
47.42535,2.330262,1.398263,-9,0,0,0
47.43705,2.516683,1.635526,-9,0,0,0
47.44797,2.703104,1.872789,-9,0,0,0
47.45938,2.889525,2.143947,-9,0,0,0
47.4702,3.058999,2.449,-9,0,0,0
47.48136,3.160683,2.889631,-9,0,0,0
47.49335,3.228472,3.262473,-9,0,0,0
47.50408,3.279314,3.584472,-9,0,0,0
47.51428,3.279314,3.821735,-9,0,0,0
47.52533,3.279314,4.042051,-9,0,0,0
47.53725,3.279314,4.194577,-9,0,0,0
47.54824,3.279314,4.313209,-9,0,0,0
47.55894,3.330157,4.448787,-9,0,0,0
47.57018,3.364051,4.533525,-9,0,0,0
47.58092,3.431841,4.635208,-9,0,0,0
47.59253,3.465734,4.669103,-9,0,0,0
47.60302,3.482682,4.702998,-9,0,0,0
47.61484,3.482682,4.719945,-9,0,0,0
47.6249,3.482682,4.719945,-9,0,0,0
47.63584,3.482682,4.719945,-9,0,0,0
47.64684,3.482682,4.719945,-9,0,0,0
47.65939,3.550471,4.736893,-9,0,0,0
47.67034,3.601314,4.770787,-9,0,0,0
47.68017,3.601314,4.770787,-9,0,0,0
47.69165,3.601314,4.770787,-9,0,0,0
47.70216,3.601314,4.770787,-9,0,0,0
47.71422,3.618262,4.75384,-9,0,0,0
47.72565,3.635209,4.669103,-9,0,0,0
47.7367,3.686051,4.601314,-9,0,0,0
47.74695,3.702999,4.601314,-9,0,0,0
47.75799,3.702999,4.601314,-9,0,0,0
47.76888,3.702999,4.601314,-9,0,0,0
47.7804,3.702999,4.601314,-9,0,0,0
47.7916,3.719946,4.601314,-9,0,0,0
47.80299,3.736892,4.601314,-9,0,0,0
47.81403,3.753839,4.601314,-9,0,0,0
47.82561,3.787735,4.601314,-9,0,0,0
47.83749,3.804682,4.601314,-9,0,0,0
47.84784,3.804682,4.601314,-9,0,0,0
47.85814,3.804682,4.601314,-9,0,0,0
47.86915,3.804682,4.601314,-9,0,0,0
47.88086,3.804682,4.618261,-9,0,0,0
47.89194,3.82163,4.652155,-9,0,0,0
47.90328,3.82163,4.669103,-9,0,0,0
47.914,3.82163,4.68605,-9,0,0,0
47.92488,3.82163,4.68605,-9,0,0,0
47.93591,3.82163,4.68605,-9,0,0,0
47.94706,3.82163,4.68605,-9,0,0,0
47.95825,3.82163,4.68605,-9,0,0,0
47.97006,3.855524,4.68605,-9,0,0,0
47.98094,3.940261,4.68605,-9,0,0,0
47.99234,4.058892,4.719945,-9,0,0,0
