time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
26.32685,-0.106112,-2.656769,-9,0,0,0
26.33825,-0.106112,-2.656769,-9,0,0,0
26.34836,-0.106112,-2.656769,-9,0,0,0
26.36015,-0.106112,-2.656769,-9,0,0,0
26.37056,-0.106112,-2.656769,-9,0,0,0
26.3814,-0.106112,-2.656769,-9,0,0,0
26.39371,-0.106112,-2.656769,-9,0,0,0
26.40413,-0.106112,-2.656769,-9,0,0,0
26.41573,-0.106112,-2.656769,-9,0,0,0
26.42634,-0.106112,-2.656769,-9,0,0,0
26.43765,-0.106112,-2.656769,-9,0,0,0
26.44916,-0.106112,-2.656769,-9,0,0,0
26.46025,-0.106112,-2.656769,-9,0,0,0
26.47061,-0.106112,-2.656769,-9,0,0,0
26.48202,-0.106112,-2.656769,-9,0,0,0
26.4936,-0.106112,-2.656769,-9,0,0,0
26.50492,-0.106112,-2.656769,-9,0,0,0
26.51604,-0.106112,-2.656769,-9,0,0,0
26.52715,-0.106112,-2.656769,-9,0,0,0
26.54043,-0.106112,-2.509845,-9,0,0,0
26.54999,-0.155087,-2.379247,-9,0,0,0
26.56262,-0.253035,-2.134373,-9,0,0,0
26.57294,-0.36731,-1.92215,-9,0,0,0
26.58479,-0.546883,-1.595653,-9,0,0,0
26.59401,-0.742782,-1.334455,-9,0,0,0
26.60551,-0.97133,-1.007958,-9,0,0,0
26.61613,-1.150903,-0.71411,-9,0,0,0
26.62647,-1.314152,-0.452912,-9,0,0,0
26.63984,-1.5427,0.020509,-9,0,0,0
26.65043,-1.754923,0.477605,-9,0,0,0
26.66117,-1.934497,0.934701,-9,0,0,0
26.67237,-2.212019,1.571371,-9,0,0,0
26.68375,-2.440568,2.126416,-9,0,0,0
26.69522,-2.652791,2.746761,-9,0,0,0
26.70599,-2.848689,3.301806,-9,0,0,0
26.71845,-3.044587,3.758903,-9,0,0,0
26.72881,-3.191512,4.003776,-9,0,0,0
26.73996,-3.338435,4.215999,-9,0,0,0
26.7489,-3.436384,4.346598,-9,0,0,0
26.76113,-3.534334,4.477197,-9,0,0,0
26.77296,-3.632282,4.591471,-9,0,0,0
26.78348,-3.697582,4.673095,-9,0,0,0
26.79564,-3.730232,4.738395,-9,0,0,0
26.80697,-3.779207,4.787369,-9,0,0,0
26.81739,-3.795531,4.836344,-9,0,0,0
