time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
51.37286,0.089786,-2.575145,-9,0,0,0
51.38397,0.089786,-2.575145,-9,0,0,0
51.39549,0.089786,-2.575145,-9,0,0,0
51.40652,0.089786,-2.575145,-9,0,0,0
51.41719,0.089786,-2.575145,-9,0,0,0
51.42836,0.089786,-2.575145,-9,0,0,0
51.43945,0.089786,-2.575145,-9,0,0,0
51.45052,0.089786,-2.575145,-9,0,0,0
51.4617,0.089786,-2.575145,-9,0,0,0
51.47291,0.089786,-2.575145,-9,0,0,0
51.48396,0.089786,-2.575145,-9,0,0,0
51.495,0.089786,-2.575145,-9,0,0,0
51.50618,0.089786,-2.575145,-9,0,0,0
51.51727,0.089786,-2.575145,-9,0,0,0
51.52834,0.089786,-2.575145,-9,0,0,0
51.5396,0.089786,-2.575145,-9,0,0,0
51.55096,0.089786,-2.575145,-9,0,0,0
51.56166,0.089786,-2.575145,-9,0,0,0
51.57286,0.089786,-2.575145,-9,0,0,0
51.58397,0.089786,-2.575145,-9,0,0,0
51.59502,0.089786,-2.575145,-9,0,0,0
51.60686,0.089786,-2.542495,-9,0,0,0
51.61798,0.089786,-2.460871,-9,0,0,0
51.62891,0.122437,-2.297622,-9,0,0,0
51.64143,0.253035,-1.9548,-9,0,0,0
51.65113,0.432609,-1.579328,-9,0,0,0
51.66401,0.759106,-0.958983,-9,0,0,0
51.6736,1.020304,-0.518212,-9,0,0,0
51.68657,1.477401,0.102133,-9,0,0,0
51.69626,1.901846,0.575554,-9,0,0,0
51.70839,2.424242,1.081625,-9,0,0,0
51.71779,2.832364,1.489746,-9,0,0,0
51.72925,3.354759,2.126416,-9,0,0,0
51.7415,3.82818,2.84471,-9,0,0,0
51.75198,4.089378,3.416081,-9,0,0,0
51.76316,4.268951,4.069075,-9,0,0,0
51.77479,4.366901,4.558822,-9,0,0,0
51.78573,4.448526,4.852669,-9,0,0,0
51.7973,4.481175,4.950618,-9,0,0,0
51.80684,4.497499,4.966943,-9,0,0,0
51.81735,4.497499,4.966943,-9,0,0,0
51.82842,4.497499,4.966943,-9,0,0,0
51.84019,4.497499,4.983268,-9,0,0,0
51.85182,4.497499,5.015918,-9,0,0,0
51.86384,4.513824,5.048567,-9,0,0,0
51.87358,4.513824,5.081217,-9,0,0,0
51.88548,4.513824,5.130191,-9,0,0,0
51.89569,4.497499,5.162841,-9,0,0,0
51.90771,4.481175,5.211816,-9,0,0,0
51.91773,4.464851,5.228141,-9,0,0,0
51.92864,4.464851,5.244466,-9,0,0,0
51.9395,4.464851,5.244466,-9,0,0,0
51.95118,4.448526,5.244466,-9,0,0,0
