time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
59.52977,-0.073462,-2.689419,-9,0,0,0
59.53955,-0.073462,-2.689419,-9,0,0,0
59.55067,-0.073462,-2.689419,-9,0,0,0
59.56177,-0.073462,-2.689419,-9,0,0,0
59.57278,-0.073462,-2.689419,-9,0,0,0
59.58397,-0.073462,-2.689419,-9,0,0,0
59.59506,-0.073462,-2.689419,-9,0,0,0
59.60612,-0.073462,-2.689419,-9,0,0,0
59.61907,-0.073462,-2.689419,-9,0,0,0
59.6284,-0.073462,-2.689419,-9,0,0,0
59.63977,-0.073462,-2.689419,-9,0,0,0
59.65091,-0.073462,-2.689419,-9,0,0,0
59.66169,-0.073462,-2.689419,-9,0,0,0
59.67286,-0.073462,-2.673094,-9,0,0,0
59.68449,-0.073462,-2.624119,-9,0,0,0
59.69621,-0.073462,-2.575145,-9,0,0,0
59.70661,-0.089787,-2.55882,-9,0,0,0
59.71777,-0.106112,-2.52617,-9,0,0,0
59.72865,-0.106112,-2.509845,-9,0,0,0
59.74018,-0.106112,-2.493521,-9,0,0,0
59.75064,-0.106112,-2.493521,-9,0,0,0
59.76183,-0.106112,-2.477196,-9,0,0,0
59.77285,-0.106112,-2.477196,-9,0,0,0
59.78594,-0.138762,-2.444546,-9,0,0,0
59.79762,-0.171411,-2.411896,-9,0,0,0
59.80832,-0.220386,-2.362921,-9,0,0,0
59.81778,-0.269361,-2.297622,-9,0,0,0
59.8289,-0.318335,-2.215998,-9,0,0,0
59.84038,-0.383634,-2.134373,-9,0,0,0
59.8522,-0.416284,-2.052749,-9,0,0,0
59.86318,-0.448934,-1.971125,-9,0,0,0
59.87489,-0.497909,-1.889501,-9,0,0,0
59.88445,-0.514233,-1.840526,-9,0,0,0
59.89647,-0.546883,-1.791551,-9,0,0,0
59.90702,-0.546883,-1.758902,-9,0,0,0
59.91735,-0.546883,-1.758902,-9,0,0,0
59.92828,-0.546883,-1.758902,-9,0,0,0
59.93945,-0.546883,-1.758902,-9,0,0,0
59.95312,-0.546883,-1.758902,-9,0,0,0
59.96161,-0.546883,-1.758902,-9,0,0,0
59.97276,-0.546883,-1.758902,-9,0,0,0
59.98394,-0.546883,-1.758902,-9,0,0,0
59.99504,-0.546883,-1.758902,-9,0,0,0
60.00618,-0.546883,-1.758902,-9,0,0,0
60.0173,-0.546883,-1.758902,-9,0,0,0
60.0284,-0.546883,-1.758902,-9,0,0,0
60.04089,-0.546883,-1.709927,-9,0,0,0
60.0511,-0.546883,-1.677277,-9,0,0,0
60.06243,-0.563208,-1.644628,-9,0,0,0
60.07496,-0.579533,-1.579328,-9,0,0,0
60.08579,-0.644833,-1.465055,-9,0,0,0
60.09779,-0.791756,-1.236506,-9,0,0,0
60.10874,-1.020304,-0.910009,-9,0,0,0
60.11761,-1.216202,-0.599836,-9,0,0,0
60.13042,-1.477401,-0.14274,-9,0,0,0
60.14183,-1.689624,0.232732,-9,0,0,0
60.15253,-1.918172,0.624528,-9,0,0,0
60.16298,-2.130395,0.983676,-9,0,0,0
60.17388,-2.358943,1.342823,-9,0,0,0
60.18594,-2.571167,1.70197,-9,0,0,0
60.19689,-2.71809,1.995817,-9,0,0,0
60.20749,-2.832364,2.24069,-9,0,0,0
60.21913,-2.946639,2.518213,-9,0,0,0
60.23054,-2.995613,2.77941,-9,0,0,0
60.24054,-3.028263,3.024283,-9,0,0,0
60.2526,-3.060913,3.269156,-9,0,0,0
60.26423,-3.093562,3.432405,-9,0,0,0
60.27474,-3.126212,3.595654,-9,0,0,0
60.28489,-3.175186,3.726253,-9,0,0,0
60.29573,-3.207836,3.856852,-9,0,0,0
60.30779,-3.224161,3.954801,-9,0,0,0
60.31765,-3.224161,4.020101,-9,0,0,0
60.32962,-3.224161,4.11805,-9,0,0,0
60.34168,-3.224161,4.248648,-9,0,0,0
60.35188,-3.240486,4.395573,-9,0,0,0
60.36313,-3.289461,4.607796,-9,0,0,0
60.37482,-3.371085,4.771045,-9,0,0,0
60.38493,-3.42006,4.885319,-9,0,0,0
60.39626,-3.452709,4.950618,-9,0,0,0
60.40696,-3.452709,4.966943,-9,0,0,0
60.41839,-3.452709,4.966943,-9,0,0,0
60.42976,-3.452709,4.966943,-9,0,0,0
60.43995,-3.452709,4.983268,-9,0,0,0
60.45079,-3.469034,4.983268,-9,0,0,0
60.46271,-3.501683,4.999593,-9,0,0,0
60.47367,-3.534334,5.015918,-9,0,0,0
60.4842,-3.566983,5.032242,-9,0,0,0
60.49558,-3.615958,5.032242,-9,0,0,0
60.50665,-3.681257,5.032242,-9,0,0,0
