time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
43.17087,0.106111,-2.624119,-9,0,0,0
43.18161,0.106111,-2.624119,-9,0,0,0
43.19411,0.106111,-2.624119,-9,0,0,0
43.20385,0.106111,-2.624119,-9,0,0,0
43.2153,0.106111,-2.624119,-9,0,0,0
43.22588,0.106111,-2.624119,-9,0,0,0
43.23696,0.106111,-2.624119,-9,0,0,0
43.24899,0.106111,-2.624119,-9,0,0,0
43.25954,0.106111,-2.624119,-9,0,0,0
43.27112,0.106111,-2.624119,-9,0,0,0
43.28138,0.106111,-2.624119,-9,0,0,0
43.29304,0.106111,-2.624119,-9,0,0,0
43.30671,0.106111,-2.624119,-9,0,0,0
43.31743,0.106111,-2.624119,-9,0,0,0
43.32843,0.106111,-2.624119,-9,0,0,0
43.33964,0.106111,-2.624119,-9,0,0,0
43.3508,0.106111,-2.624119,-9,0,0,0
43.36229,0.106111,-2.624119,-9,0,0,0
43.37282,0.106111,-2.624119,-9,0,0,0
43.38412,0.106111,-2.624119,-9,0,0,0
43.39511,0.106111,-2.624119,-9,0,0,0
43.40628,0.106111,-2.624119,-9,0,0,0
43.41945,-0.008163,-2.575145,-9,0,0,0
43.42889,-0.106112,-2.493521,-9,0,0,0
43.44062,-0.269361,-2.313947,-9,0,0,0
43.45259,-0.497909,-2.020099,-9,0,0,0
43.46391,-0.759106,-1.628303,-9,0,0,0
43.4738,-1.020304,-1.187531,-9,0,0,0
43.48479,-1.265177,-0.74676,-9,0,0,0
43.49752,-1.461075,-0.289664,-9,0,0,0
43.50691,-1.591675,0.020509,-9,0,0,0
43.51952,-1.771248,0.493929,-9,0,0,0
43.52902,-1.869197,0.853077,-9,0,0,0
43.54057,-2.032446,1.440772,-9,0,0,0
43.55287,-2.212019,2.044792,-9,0,0,0
43.56363,-2.375268,2.567187,-9,0,0,0
43.57507,-2.571167,3.056934,-9,0,0,0
43.585,-2.71809,3.367105,-9,0,0,0
43.59679,-2.897664,3.693603,-9,0,0,0
43.60683,-3.011938,3.938476,-9,0,0,0
43.61897,-3.126212,4.134375,-9,0,0,0
43.62904,-3.191512,4.248648,-9,0,0,0
43.6413,-3.240486,4.346598,-9,0,0,0
43.65171,-3.240486,4.362923,-9,0,0,0
43.66219,-3.240486,4.379248,-9,0,0,0
43.67463,-3.256811,4.411898,-9,0,0,0
43.68574,-3.289461,4.460872,-9,0,0,0
43.69745,-3.371085,4.575146,-9,0,0,0
43.70713,-3.469034,4.656771,-9,0,0,0
43.7193,-3.599633,4.771045,-9,0,0,0
43.72893,-3.664932,4.836344,-9,0,0,0
43.74023,-3.746557,4.901644,-9,0,0,0
