time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
30.68219,-0.057137,-2.379247,-9,0,0,0
30.69425,-0.057137,-2.379247,-9,0,0,0
30.70363,-0.057137,-2.379247,-9,0,0,0
30.71482,-0.057137,-2.379247,-9,0,0,0
30.72633,-0.057137,-2.379247,-9,0,0,0
30.73696,-0.057137,-2.379247,-9,0,0,0
30.74813,-0.057137,-2.379247,-9,0,0,0
30.75911,-0.057137,-2.379247,-9,0,0,0
30.7703,-0.057137,-2.379247,-9,0,0,0
30.78221,-0.057137,-2.379247,-9,0,0,0
30.79452,-0.057137,-2.379247,-9,0,0,0
30.80426,-0.057137,-2.379247,-9,0,0,0
30.81519,-0.057137,-2.379247,-9,0,0,0
30.8263,-0.057137,-2.379247,-9,0,0,0
30.83745,-0.057137,-2.379247,-9,0,0,0
30.84932,-0.057137,-2.379247,-9,0,0,0
30.85977,-0.057137,-2.379247,-9,0,0,0
30.87123,-0.057137,-2.379247,-9,0,0,0
30.88253,-0.057137,-2.379247,-9,0,0,0
30.89402,-0.057137,-2.379247,-9,0,0,0
30.90481,-0.057137,-2.379247,-9,0,0,0
30.9158,-0.057137,-2.379247,-9,0,0,0
30.92603,-0.057137,-2.379247,-9,0,0,0
30.93697,-0.057137,-2.379247,-9,0,0,0
30.94834,-0.057137,-2.379247,-9,0,0,0
30.96074,-0.057137,-2.346597,-9,0,0,0
30.97258,-0.008163,-2.199673,-9,0,0,0
30.98191,0.057137,-2.003775,-9,0,0,0
30.99639,0.236711,-1.481379,-9,0,0,0
31.00692,0.367309,-1.073257,-9,0,0,0
31.01791,0.497908,-0.648811,-9,0,0,0
31.02871,0.644832,-0.224364,-9,0,0,0
31.039,0.808081,0.102133,-9,0,0,0
31.04978,1.003979,0.493929,-9,0,0,0
31.06155,1.199878,0.934701,-9,0,0,0
31.07189,1.395776,1.359147,-9,0,0,0
31.08268,1.608,1.865218,-9,0,0,0
31.09593,1.918171,2.730436,-9,0,0,0
31.10682,2.195694,3.38343,-9,0,0,0
31.11646,2.456892,3.98745,-9,0,0,0
31.12781,2.636466,4.379248,-9,0,0,0
31.13966,2.767064,4.575146,-9,0,0,0
31.1503,2.848688,4.68942,-9,0,0,0
31.16279,2.930313,4.75472,-9,0,0,0
31.17189,2.979288,4.803695,-9,0,0,0
31.18386,3.060912,4.820019,-9,0,0,0
31.1943,3.109888,4.836344,-9,0,0,0
31.20569,3.175186,4.885319,-9,0,0,0
31.21692,3.273135,4.950618,-9,0,0,0
31.22733,3.354759,5.015918,-9,0,0,0
31.23999,3.452709,5.081217,-9,0,0,0
31.24905,3.550658,5.113867,-9,0,0,0
31.26046,3.648608,5.146516,-9,0,0,0
31.27161,3.746556,5.195491,-9,0,0,0
31.28449,3.82818,5.195491,-9,0,0,0
31.29433,3.860831,5.211816,-9,0,0,0
31.30485,3.860831,5.211816,-9,0,0,0
31.3161,3.860831,5.211816,-9,0,0,0
31.326,3.860831,5.211816,-9,0,0,0
