time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
34.7383,0.138761,-2.705744,-9,0,0,0
34.74908,0.138761,-2.705744,-9,0,0,0
34.75941,0.138761,-2.705744,-9,0,0,0
34.77042,0.138761,-2.705744,-9,0,0,0
34.78216,0.138761,-2.705744,-9,0,0,0
34.79357,0.138761,-2.705744,-9,0,0,0
34.80387,0.138761,-2.705744,-9,0,0,0
34.81589,0.138761,-2.705744,-9,0,0,0
34.826,0.138761,-2.705744,-9,0,0,0
34.83817,0.138761,-2.705744,-9,0,0,0
34.84828,0.138761,-2.705744,-9,0,0,0
34.8603,0.138761,-2.705744,-9,0,0,0
34.87241,0.138761,-2.689419,-9,0,0,0
34.88317,0.138761,-2.640444,-9,0,0,0
34.89483,0.138761,-2.624119,-9,0,0,0
34.90395,0.138761,-2.607795,-9,0,0,0
34.915,0.138761,-2.59147,-9,0,0,0
34.92608,0.138761,-2.59147,-9,0,0,0
34.93846,0.138761,-2.59147,-9,0,0,0
34.94864,0.138761,-2.59147,-9,0,0,0
34.96051,0.138761,-2.59147,-9,0,0,0
34.97107,0.138761,-2.59147,-9,0,0,0
34.98133,0.138761,-2.59147,-9,0,0,0
34.99411,0.106111,-2.542495,-9,0,0,0
35.00454,0.073462,-2.509845,-9,0,0,0
35.0185,-0.057137,-2.411896,-9,0,0,0
35.0268,-0.204061,-2.313947,-9,0,0,0
35.03923,-0.563208,-2.003775,-9,0,0,0
35.05039,-0.955005,-1.595653,-9,0,0,0
35.06088,-1.265177,-1.236506,-9,0,0,0
35.07393,-1.591675,-0.730435,-9,0,0,0
35.08498,-1.787573,-0.354963,-9,0,0,0
35.09602,-1.934497,0.004184,-9,0,0,0
35.10567,-2.065096,0.330681,-9,0,0,0
35.11677,-2.212019,0.706153,-9,0,0,0
35.12827,-2.358943,1.130599,-9,0,0,0
35.13955,-2.489542,1.506071,-9,0,0,0
35.15007,-2.571167,1.848894,-9,0,0,0
35.16119,-2.636466,2.126416,-9,0,0,0
35.17102,-2.685441,2.322314,-9,0,0,0
35.18229,-2.75074,2.518213,-9,0,0,0
35.19524,-2.832364,2.697786,-9,0,0,0
35.20651,-2.881339,2.795736,-9,0,0,0
35.21539,-2.946639,2.861035,-9,0,0,0
35.228,-2.995613,2.958984,-9,0,0,0
35.23769,-3.011938,2.975309,-9,0,0,0
35.24905,-3.011938,3.007959,-9,0,0,0
35.26094,-3.044587,3.105908,-9,0,0,0
35.2716,-3.109887,3.220182,-9,0,0,0
35.28429,-3.256811,3.416081,-9,0,0,0
35.29467,-3.403735,3.579329,-9,0,0,0
35.30595,-3.599633,3.742577,-9,0,0,0
35.31796,-3.762882,3.873176,-9,0,0,0
35.32891,-3.860831,3.938476,-9,0,0,0
35.3395,-3.893481,3.98745,-9,0,0,0
35.34874,-3.909805,3.98745,-9,0,0,0
35.36159,-3.92613,4.003776,-9,0,0,0
35.3718,-3.92613,4.036425,-9,0,0,0
35.38239,-3.95878,4.0854,-9,0,0,0
35.39428,-4.007754,4.183349,-9,0,0,0
35.40674,-4.056729,4.264973,-9,0,0,0
35.41731,-4.105704,4.330273,-9,0,0,0
35.42659,-4.122028,4.395573,-9,0,0,0
35.43818,-4.138353,4.444547,-9,0,0,0
35.44899,-4.154678,4.477197,-9,0,0,0
35.46075,-4.154678,4.509847,-9,0,0,0
35.47251,-4.171003,4.526172,-9,0,0,0
35.48446,-4.171003,4.542497,-9,0,0,0
35.49412,-4.171003,4.542497,-9,0,0,0
35.50574,-4.171003,4.591471,-9,0,0,0
35.51727,-4.171003,4.62412,-9,0,0,0
35.52737,-4.154678,4.673095,-9,0,0,0
35.53893,-4.122028,4.722071,-9,0,0,0
35.55076,-4.089379,4.75472,-9,0,0,0
