time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
21.94667,0.106111,-2.477196,-9,0,0,0
21.95787,0.106111,-2.477196,-9,0,0,0
21.96988,0.106111,-2.477196,-9,0,0,0
21.98056,0.106111,-2.477196,-9,0,0,0
21.99289,0.106111,-2.477196,-9,0,0,0
22.00305,0.106111,-2.477196,-9,0,0,0
22.01407,0.106111,-2.477196,-9,0,0,0
22.02508,0.106111,-2.477196,-9,0,0,0
22.03622,0.106111,-2.477196,-9,0,0,0
22.04682,0.106111,-2.477196,-9,0,0,0
22.05784,0.106111,-2.477196,-9,0,0,0
22.06999,0.106111,-2.477196,-9,0,0,0
22.08071,0.106111,-2.477196,-9,0,0,0
22.09273,0.106111,-2.477196,-9,0,0,0
22.10266,0.106111,-2.477196,-9,0,0,0
22.11364,0.106111,-2.477196,-9,0,0,0
22.12486,0.106111,-2.477196,-9,0,0,0
22.13598,0.106111,-2.477196,-9,0,0,0
22.14728,0.106111,-2.477196,-9,0,0,0
22.15793,0.106111,-2.477196,-9,0,0,0
22.16983,0.106111,-2.477196,-9,0,0,0
22.18148,0.106111,-2.477196,-9,0,0,0
22.19123,0.106111,-2.477196,-9,0,0,0
22.20225,0.106111,-2.477196,-9,0,0,0
22.21431,0.106111,-2.477196,-9,0,0,0
22.22512,0.106111,-2.477196,-9,0,0,0
22.23618,0.106111,-2.477196,-9,0,0,0
22.24742,0.106111,-2.477196,-9,0,0,0
22.25893,0.089786,-2.460871,-9,0,0,0
22.26972,0.089786,-2.428221,-9,0,0,0
22.28209,0.089786,-2.395571,-9,0,0,0
22.29303,0.106111,-2.346597,-9,0,0,0
22.30489,0.138761,-2.248647,-9,0,0,0
22.3153,0.204061,-2.134373,-9,0,0,0
22.32681,0.285685,-1.971125,-9,0,0,0
22.3372,0.350984,-1.824201,-9,0,0,0
22.34872,0.399959,-1.660953,-9,0,0,0
22.35835,0.448934,-1.514029,-9,0,0,0
22.37185,0.497908,-1.334455,-9,0,0,0
22.38273,0.563207,-1.138557,-9,0,0,0
22.3928,0.612183,-0.942659,-9,0,0,0
22.40479,0.726456,-0.648811,-9,0,0,0
22.4156,0.87338,-0.338639,-9,0,0,0
22.42571,1.020304,-0.061116,-9,0,0,0
22.4375,1.199878,0.216407,-9,0,0,0
22.44957,1.379451,0.526579,-9,0,0,0
22.46092,1.640648,0.902051,-9,0,0,0
22.47161,1.820222,1.212224,-9,0,0,0
22.48112,1.950821,1.391797,-9,0,0,0
22.49225,2.08142,1.63667,-9,0,0,0
22.50417,2.277319,1.930518,-9,0,0,0
22.51559,2.456892,2.257015,-9,0,0,0
22.52517,2.58749,2.534538,-9,0,0,0
22.53844,2.816039,2.942659,-9,0,0,0
22.54808,2.930313,3.138557,-9,0,0,0
22.56045,3.044587,3.318131,-9,0,0,0
22.57003,3.093562,3.416081,-9,0,0,0
22.58261,3.142536,3.51403,-9,0,0,0
22.59306,3.158861,3.579329,-9,0,0,0
22.60482,3.191512,3.644628,-9,0,0,0
22.61604,3.240486,3.693603,-9,0,0,0
22.62668,3.32211,3.775228,-9,0,0,0
22.63766,3.420058,3.856852,-9,0,0,0
22.64966,3.534333,3.954801,-9,0,0,0
22.66023,3.632283,4.069075,-9,0,0,0
22.67196,3.681256,4.248648,-9,0,0,0
22.68208,3.746556,4.428223,-9,0,0,0
22.69393,3.762881,4.575146,-9,0,0,0
22.70395,3.795532,4.656771,-9,0,0,0
22.71422,3.795532,4.722071,-9,0,0,0
22.72543,3.811856,4.787369,-9,0,0,0
