time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
47.36173,-0.122436,-2.313947,-9,0,0,0
47.37275,-0.122436,-2.313947,-9,0,0,0
47.38406,-0.122436,-2.313947,-9,0,0,0
47.39512,-0.122436,-2.313947,-9,0,0,0
47.40618,-0.122436,-2.313947,-9,0,0,0
47.41727,-0.122436,-2.313947,-9,0,0,0
47.42875,-0.122436,-2.313947,-9,0,0,0
47.43987,-0.122436,-2.313947,-9,0,0,0
47.45097,-0.122436,-2.313947,-9,0,0,0
47.46173,-0.122436,-2.313947,-9,0,0,0
47.47285,-0.122436,-2.313947,-9,0,0,0
47.48435,-0.122436,-2.313947,-9,0,0,0
47.49525,-0.122436,-2.313947,-9,0,0,0
47.50654,-0.122436,-2.313947,-9,0,0,0
47.51743,-0.122436,-2.313947,-9,0,0,0
47.52842,-0.122436,-2.313947,-9,0,0,0
47.53959,-0.122436,-2.313947,-9,0,0,0
47.55058,-0.122436,-2.313947,-9,0,0,0
47.56167,-0.122436,-2.313947,-9,0,0,0
47.5728,-0.122436,-2.313947,-9,0,0,0
47.58384,-0.122436,-2.313947,-9,0,0,0
47.5955,-0.122436,-2.297622,-9,0,0,0
47.6081,-0.073462,-2.150699,-9,0,0,0
47.61773,-0.024488,-1.98745,-9,0,0,0
47.63076,0.106111,-1.595653,-9,0,0,0
47.64006,0.220386,-1.220181,-9,0,0,0
47.65267,0.383635,-0.665136,-9,0,0,0
47.66382,0.530558,-0.126415,-9,0,0,0
47.67479,0.677481,0.347006,-9,0,0,0
47.68564,0.87338,0.804102,-9,0,0,0
47.69596,1.101928,1.212224,-9,0,0,0
47.70712,1.395776,1.750945,-9,0,0,0
47.71889,1.771248,2.30599,-9,0,0,0
47.73072,2.244669,2.910009,-9,0,0,0
47.73995,2.522192,3.220182,-9,0,0,0
47.75277,2.865014,3.497705,-9,0,0,0
47.76295,3.093562,3.644628,-9,0,0,0
47.7747,3.240486,3.758903,-9,0,0,0
47.7857,3.32211,3.840527,-9,0,0,0
47.79765,3.371085,3.922151,-9,0,0,0
47.80779,3.403734,3.98745,-9,0,0,0
47.8196,3.469034,4.101725,-9,0,0,0
47.8287,3.550658,4.199674,-9,0,0,0
47.84022,3.681256,4.313948,-9,0,0,0
47.85175,3.811856,4.460872,-9,0,0,0
47.86338,3.92613,4.575146,-9,0,0,0
47.87436,3.991429,4.640446,-9,0,0,0
47.88475,4.024079,4.68942,-9,0,0,0
47.89531,4.024079,4.722071,-9,0,0,0
