time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
283.4682,0,2,0,0,270,90.00001
283.4794,0,2.010203,0,0,270,90.00001
283.8127,0,2.315065,0,0,270,90.00001
284.1461,0,2.619928,0,0,270,90.00001
284.4774,0,2.922944,0,0,270,90.00001
284.4829,0,2.928005,0,0,270,90.00001
284.4901,0,2.93455,0,0,270,90.00001
284.5009,0,2.944488,0,0,270,90.00001
284.5119,0,2.95457,0,0,270,90.00001
284.5233,0,2.964966,0,0,270,90.00001
284.5344,0,2.975146,0,0,270,90.00001
284.5458,0,2.985523,0,0,270,90.00001
284.5571,0,2.995843,0,0,270,90.00001
284.568,0,3.005871,0,0,270,90.00001
284.5789,0,3.015781,0,0,270,90.00001
284.5898,0,3.025821,0,0,270,90.00001
284.6016,0,3.036544,0,0,270,90.00001
284.6119,0,3.045992,0,0,270,90.00001
284.624,0,3.057084,0,0,270,90.00001
284.635,0,3.0671,0,0,270,90.00001
284.6459,0,3.077053,0,0,270,90.00001
284.6571,0,3.087347,0,0,270,90.00001
284.6679,0,3.097235,0,0,270,90.00001
284.6787,0,3.107135,0,0,270,90.00001
284.6898,0,3.117202,0,0,270,90.00001
284.7008,0,3.127293,0,0,270,90.00001
284.7126,0,3.138133,0,0,270,90.00001
284.724,0,3.148503,0,0,270,90.00001
284.7342,0,3.157822,0,0,270,90.00001
284.7455,0,3.168228,0,0,270,90.00001
284.757,0,3.178739,0,0,270,90.00001
284.7679,0,3.188719,0,0,270,90.00001
284.7792,0,3.199018,0,0,270,90.00001
284.791,0,3.209843,0,0,270,90.00001
284.8012,0,3.219144,0,0,270,90.00001
284.8123,0,3.229266,0,0,270,90.00001
284.823,0,3.23909,0,0,270,90.00001
284.8342,0,3.249274,0,0,270,90.00001
284.8456,0,3.259678,0,0,270,90.00001
284.857,0,3.270185,0,0,270,90.00001
284.8682,0,3.280425,0,0,270,90.00001
284.8786,0,3.289912,0,0,270,90.00001
284.8897,0,3.300041,0,0,270,90.00001
284.9012,0,3.310598,0,0,270,90.00001
284.9118,0,3.320309,0,0,270,90.00001
284.9231,0,3.330569,0,0,270,90.00001
284.9351,0,3.341546,0,0,270,90.00001
284.9461,0,3.35163,0,0,270,90.00001
284.9563,0,3.360994,0,0,270,90.00001
284.9674,0,3.371169,0,0,270,90.00001
284.9793,0,3.382009,0,0,270,90.00001
284.99,0,3.391811,0,0,270,90.00001
285.0018,0,3.40257,0,0,270,90.00001
285.0126,0,3.412458,0,0,270,90.00001
285.0236,0,3.422548,0,0,270,90.00001
285.0347,0,3.432675,0,0,270,90.00001
285.0457,0,3.442787,0,0,270,90.00001
285.0566,0,3.452728,0,0,270,90.00001
285.0675,0,3.462705,0,0,270,90.00001
285.0786,0,3.472819,0,0,270,90.00001
285.09,0,3.483228,0,0,270,90.00001
285.1011,0,3.49343,0,0,270,90.00001
285.1124,0,3.503738,0,0,270,90.00001
285.123,0,3.51345,0,0,270,90.00001
285.1341,0,3.523601,0,0,270,90.00001
285.1455,0,3.534033,0,0,270,90.00001
285.1562,0,3.54378,0,0,270,90.00001
