time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
255.4693,0,2,0,0,270,90.00001
255.4799,0,2.016942,0,0,270,90.00001
255.8132,0,2.551812,0,0,270,90.00001
256.1465,0,3.086681,0,0,270,90.00001
256.4799,0,3.621551,0,0,270,90.00001
256.4845,0,3.628982,0,0,270,90.00001
256.4898,0,3.63757,0,0,270,90.00001
256.5014,0,3.656119,0,0,270,90.00001
256.5125,0,3.673884,0,0,270,90.00001
256.5235,0,3.691569,0,0,270,90.00001
256.5346,0,3.709372,0,0,270,90.00001
256.5461,0,3.727776,0,0,270,90.00001
256.557,0,3.745411,0,0,270,90.00001
256.5679,0,3.762872,0,0,270,90.00001
256.579,0,3.780595,0,0,270,90.00001
256.5907,0,3.799467,0,0,270,90.00001
256.6012,0,3.816242,0,0,270,90.00001
256.6126,0,3.834634,0,0,270,90.00001
256.6241,0,3.852942,0,0,270,90.00001
256.6351,0,3.870681,0,0,270,90.00001
256.6464,0,3.888773,0,0,270,90.00001
256.6572,0,3.906048,0,0,270,90.00001
256.668,0,3.923482,0,0,270,90.00001
256.6785,0,3.940346,0,0,270,90.00001
256.6906,0,3.959751,0,0,270,90.00001
256.7014,0,3.977102,0,0,270,90.00001
256.7121,0,3.994137,0,0,270,90.00001
256.7242,0,4.01358,0,0,270,90.00001
256.735,0,4.030882,0,0,270,90.00001
256.7459,0,4.048506,0,0,270,90.00001
256.7575,0,4.067046,0,0,270,90.00001
256.7683,0,4.08444,0,0,270,90.00001
256.7794,0,4.102275,0,0,270,90.00001
256.7905,0,4.12008,0,0,270,90.00001
256.8013,0,4.137305,0,0,270,90.00001
256.812,0,4.15456,0,0,270,90.00001
256.8235,0,4.172901,0,0,270,90.00001
256.8351,0,4.191658,0,0,270,90.00001
256.8465,0,4.209847,0,0,270,90.00001
256.8566,0,4.226101,0,0,270,90.00001
256.8693,0,4.246382,0,0,270,90.00001
256.8799,0,4.263516,0,0,270,90.00001
256.891,0,4.281248,0,0,270,90.00001
256.9016,0,4.29823,0,0,270,90.00001
256.9127,0,4.316041,0,0,270,90.00001
256.9233,0,4.333152,0,0,270,90.00001
256.9343,0,4.350717,0,0,270,90.00001
256.9468,0,4.370893,0,0,270,90.00001
256.9569,0,4.387092,0,0,270,90.00001
256.9679,0,4.404667,0,0,270,90.00001
256.9793,0,4.422962,0,0,270,90.00001
256.9908,0,4.441348,0,0,270,90.00001
257.0015,0,4.458601,0,0,270,90.00001
257.012,0,4.475445,0,0,270,90.00001
257.0232,0,4.493345,0,0,270,90.00001
257.0351,0,4.512488,0,0,270,90.00001
257.0463,0,4.530457,0,0,270,90.00001
257.0573,0,4.548126,0,0,270,90.00001
257.0685,0,4.566101,0,0,270,90.00001
257.0802,0,4.584866,0,0,270,90.00001
257.0903,0,4.601112,0,0,270,90.00001
257.101,0,4.618219,0,0,270,90.00001
257.113,0,4.637456,0,0,270,90.00001
257.1242,0,4.655477,0,0,270,90.00001
257.1353,0,4.673197,0,0,270,90.00001
257.1461,0,4.690658,0,0,270,90.00001
257.1569,0,4.707981,0,0,270,90.00001
257.1679,0,4.725636,0,0,270,90.00001
257.1789,0,4.743283,0,0,270,90.00001
257.1911,0,4.762768,0,0,270,90.00001
257.2025,0,4.781028,0,0,270,90.00001
257.2139,0,4.799412,0,0,270,90.00001
257.2237,0,4.815114,0,0,270,90.00001
257.2344,0,4.832381,0,0,270,90.00001
257.2456,0,4.850249,0,0,270,90.00001
257.2566,0,4.867934,0,0,270,90.00001
257.2692,0,4.888186,0,0,270,90.00001
257.2798,0,4.905213,0,0,270,90.00001
257.2906,0,4.92246,0,0,270,90.00001
257.3014,0,4.939825,0,0,270,90.00001
257.3128,0,4.958172,0,0,270,90.00001
257.3235,0,4.975289,0,0,270,90.00001
257.3344,0,4.992844,0,0,270,90.00001
257.3455,0,5.010534,0,0,270,90.00001
257.3574,0,5.029599,0,0,270,90.00001
257.3684,0,5.047281,0,0,270,90.00001
257.3794,0,5.064921,0,0,270,90.00001
257.3902,0,5.082362,0,0,270,90.00001
257.4012,0,5.099894,0,0,270,90.00001
257.4123,0,5.117676,0,0,270,90.00001
257.4244,0,5.137161,0,0,270,90.00001
257.4346,0,5.153605,0,0,270,90.00001
257.4453,0,5.170762,0,0,270,90.00001
257.4574,0,5.190068,0,0,270,90.00001
257.4693,0,5.20922,0,0,270,90.00001
257.4799,0,5.226213,0,0,270,90.00001
257.4901,0,5.24265,0,0,270,90.00001
257.5019,0,5.26155,0,0,270,90.00001
257.5123,0,5.278255,0,0,270,90.00001
257.5232,0,5.295669,0,0,270,90.00001
257.5355,0,5.315378,0,0,270,90.00001
257.5461,0,5.332391,0,0,270,90.00001
257.5577,0,5.351089,0,0,270,90.00001
257.5681,0,5.367726,0,0,270,90.00001
257.5791,0,5.385352,0,0,270,90.00001
257.5901,0,5.403086,0,0,270,90.00001
257.6011,0,5.420666,0,0,270,90.00001
257.6123,0,5.438623,0,0,270,90.00001
257.623,0,5.455905,0,0,270,90.00001
257.6357,0,5.476171,0,0,270,90.00001
257.6461,0,5.49301,0,0,270,90.00001
257.6571,0,5.51051,0,0,270,90.00001
257.668,0,5.528082,0,0,270,90.00001
257.6796,0,5.546735,0,0,270,90.00001
257.6902,0,5.563634,0,0,270,90.00001
257.7013,0,5.581458,0,0,270,90.00001
257.7124,0,5.599315,0,0,270,90.00001
257.7232,0,5.616691,0,0,270,90.00001
257.7343,0,5.63435,0,0,270,90.00001
257.7462,0,5.653577,0,0,270,90.00001
257.7574,0,5.671513,0,0,270,90.00001
257.7681,0,5.688728,0,0,270,90.00001
257.7793,0,5.706613,0,0,270,90.00001
257.79,0,5.723844,0,0,270,90.00001
257.8019,0,5.74295,0,0,270,90.00001
257.8128,0,5.760363,0,0,270,90.00001
257.8239,0,5.778228,0,0,270,90.00001
257.8351,0,5.796108,0,0,270,90.00001
257.8453,0,5.812633,0,0,270,90.00001
257.8566,0,5.830667,0,0,270,90.00001
257.8684,0,5.849671,0,0,270,90.00001
257.8794,0,5.86726,0,0,270,90.00001
257.8904,0,5.884959,0,0,270,90.00001
257.9009,0,5.901743,0,0,270,90.00001
257.9131,0,5.921324,0,0,270,90.00001
257.9239,0,5.938732,0,0,270,90.00001
257.9352,0,5.956881,0,0,270,90.00001
257.9461,0,5.974327,0,0,270,90.00001
257.9566,0,5.991204,0,0,270,90.00001
257.9679,0,6.009343,0,0,270,90.00001
257.979,0,6.02705,0,0,270,90.00001
257.9897,0,6.044267,0,0,270,90.00001
258.0011,0,6.06251,0,0,270,90.00001
258.0121,0,6.080178,0,0,270,90.00001
258.0237,0,6.098807,0,0,270,90.00001
258.0343,0,6.11578,0,0,270,90.00001
258.0461,0,6.134839,0,0,270,90.00001
258.0572,0,6.152514,0,0,270,90.00001
258.0677,0,6.169402,0,0,270,90.00001
258.079,0,6.187514,0,0,270,90.00001
258.0907,0,6.206367,0,0,270,90.00001
258.1019,0,6.224309,0,0,270,90.00001
258.113,0,6.242088,0,0,270,90.00001
258.1244,0,6.260372,0,0,270,90.00001
258.1352,0,6.277697,0,0,270,90.00001
258.146,0,6.295012,0,0,270,90.00001
258.157,0,6.312618,0,0,270,90.00001
258.1678,0,6.330006,0,0,270,90.00001
258.179,0,6.348101,0,0,270,90.00001
258.1912,0,6.367651,0,0,270,90.00001
258.2021,0,6.385141,0,0,270,90.00001
258.2127,0,6.402046,0,0,270,90.00001
258.2246,0,6.421141,0,0,270,90.00001
258.2351,0,6.438051,0,0,270,90.00001
258.2463,0,6.455976,0,0,270,90.00001
258.2572,0,6.473439,0,0,270,90.00001
258.2684,0,6.491514,0,0,270,90.00001
258.279,0,6.508469,0,0,270,90.00001
258.2902,0,6.52648,0,0,270,90.00001
258.3028,0,6.546618,0,0,270,90.00001
258.3141,0,6.564773,0,0,270,90.00001
258.3241,0,6.580801,0,0,270,90.00001
258.3355,0,6.599177,0,0,270,90.00001
258.3462,0,6.616364,0,0,270,90.00001
258.3574,0,6.634306,0,0,270,90.00001
258.3677,0,6.650742,0,0,270,90.00001
258.3801,0,6.670642,0,0,270,90.00001
258.3907,0,6.687652,0,0,270,90.00001
258.4014,0,6.704875,0,0,270,90.00001
258.4126,0,6.72282,0,0,270,90.00001
258.4239,0,6.740971,0,0,270,90.00001
258.435,0,6.758827,0,0,270,90.00001
258.4461,0,6.776618,0,0,270,90.00001
258.4565,0,6.793241,0,0,270,90.00001
